TP_FUNDO,CNPJ_FUNDO,DENOM_SOCIAL,DT_REG,DT_CONST,CD_CVM,DT_CANCEL,SIT,DT_INI_SIT,DT_INI_ATIV,DT_INI_EXERC,DT_FIM_EXERC,CLASSE,DT_INI_CLASSE,RENTAB_FUNDO,CONDOM,FUNDO_COTAS,FUNDO_EXCLUSIVO,TRIB_LPRAZO,PUBLICO_ALVO,ENTID_INVEST,TAXA_PERFM,INF_TAXA_PERFM,TAXA_ADM,INF_TAXA_ADM,VL_PATRIM_LIQ,DT_PATRIM_LIQ,DIRETOR,CNPJ_ADMIN,ADMIN,PF_PJ_GESTOR,CPF_CNPJ_GESTOR,GESTOR,CNPJ_AUDITOR,AUDITOR,CNPJ_CUSTODIANTE,CUSTODIANTE,CNPJ_CONTROLADOR,CONTROLADOR,INVEST_CEMPR_EXTER,CLASSE_ANBIMA
FI,11184258000101,TOP 874 RENDA FIXA - FUNDO DE INVESTIMENTO,2010-04-20,2009-09-03,139629,2010-07-05,CANCELADA,2010-07-05,2010-05-31,null,null,Renda Fixa,2009-09-03,DI de um dia,Aberto,N,N,S,null,null,null,null,null,null,0,2010-07-13,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184263000114,ITAÚ UNIMED CRÉDITO PRIVADO RENDA FIXA - FUNDO DE INVESTIMENTO,2010-11-09,2009-09-03,150509,2011-05-18,CANCELADA,2011-05-18,2011-02-15,2021-06-01,2022-05-31,Renda Fixa,2009-09-03,DI de um dia,Aberto,N,N,S,null,null,null,null,null,null,0,2011-05-26,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184270000116,PIMLICO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2010-04-09,2009-09-03,138967,2016-04-15,CANCELADA,2016-04-15,2010-04-27,2021-03-01,2022-02-28,Multimercado,2016-04-15,DI de um dia,Aberto,N,N,null,null,null,null,null,null,"0,12",3561236.9,2016-04-13,ROBERTA ANCHIETA DA SILVA,62.418.140/0001-31,INTRAG DTVM LTDA.,PJ,04.920.763/0001-01,PRAGMA GESTÃO DE PATRIMÔNIO LTDA,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,S,null
FI,11184333000134,ITAÚ BNP PARIBAS LONG AND SHORT MULTIMERCADO - FDO DE INVESTIMENTO EM COTAS DE FDOS DE INVESTIMENTO,2010-04-15,2009-09-03,139343,2017-05-29,CANCELADA,2017-05-29,2010-05-10,2021-03-01,2022-02-28,Multimercado,2009-09-03,DI de um dia,Aberto,S,N,S,null,null,null,null,2,null,0,2017-06-08,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184341000180,ITAÚ KINEA DINÂMICO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2010-02-12,2010-02-02,136220,2016-07-12,CANCELADA,2016-07-12,2011-01-14,2021-06-01,2022-05-31,Ações,2010-12-28,Ibovespa,Aberto,S,N,null,null,null,null,null,2.1,null,0,2016-07-27,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184345000169,MFBA CRÉDITO PRIVADO MULTIMERCADO - FUNDO DE INVESTIMENTO,2009-12-22,2009-12-21,134031,2014-09-08,CANCELADA,2014-09-08,2010-01-05,2021-03-01,2022-02-28,Multimercado,2009-12-21,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"0,35",3053394.96,2014-09-04,ROBERTA ANCHIETA DA SILVA,60.701.190/0001-04,ITAU UNIBANCO S.A.,PJ,33.311.713/0001-25,ITAÚ INVESTMENT SOLUTIONS S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,11184347000158,HEPCOT MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2010-03-11,2010-03-10,137421,2014-07-18,CANCELADA,2014-07-18,2010-03-12,2021-03-01,2022-02-28,Multimercado,2010-03-10,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,35",0,2014-08-06,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184350000171,FUNDO DE INVESTIMENTO SOCIAL OGX - MULTIMERCADO CRÉDITO PRIVADO,2010-03-03,2010-02-25,137120,2012-12-07,CANCELADA,2012-12-07,2010-05-26,2021-01-01,2021-12-31,Multimercado,2010-02-25,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"0,12",0,2012-12-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184362000104,TOP 867 RENDA FIXA CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO,2010-03-03,2010-02-25,137111,2012-10-04,CANCELADA,2012-10-04,2010-04-07,2021-03-01,2022-02-28,Renda Fixa,2010-02-25,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"0,10",0,2012-10-11,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184365000130,CJCM MULTIMERCADO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2010-02-19,2010-02-18,136352,2011-08-12,CANCELADA,2011-08-12,2010-04-07,2021-03-01,2022-02-28,Multimercado,2010-02-18,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,40",0,2011-08-23,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184368000173,ALÍSEOS II FDO DE INVEST EM COTAS DE FDOS DE INVEST MULTIMERCADO CRÉDITO PRIVADO INVEST NO EXTERIOR,2010-02-12,2009-09-03,136255,2012-08-09,CANCELADA,2012-08-09,2010-06-15,2021-03-01,2022-02-28,Multimercado,2010-04-15,DI de um dia,Aberto,S,S,S,null,null,null,null,null,"A TAXA DE ADMINISTRAÇÃO DO FUNDO SERÁ COBRADA CONFORME A TABELA ABAIXO, CALCULADA AO ANO SOBRE O VALOR DO PATRIMÔNIO DO FUNDO: ATÉ R$ 70.000.000,00 (SETENTA MILHÕES DE REAIS) = 0,20% (ZERO VÍRGULA VINTE POR CENTO) E ACIMA DE R$ 70.000.000,00 (SETENTA MILHÕES DE REAIS) = 0,10% (ZERO VÍRGULA DEZ POR CENTO).",0,2012-08-17,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184388000144,FUNDO DE INVESTIMENTO EM AÇÕES FATOR CAPITAL,2010-08-31,2010-02-01,146781,2012-04-18,CANCELADA,2012-04-18,2010-09-14,2021-01-01,2021-12-31,Ações,2010-02-01,null,Aberto,N,S,N,null,null,null,null,null,null,0,2012-05-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184390000113,FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR PARIS II,2009-12-16,2009-12-16,133671,2023-02-10,CANCELADA,2023-02-10,2009-12-17,2022-05-01,2023-04-30,Multimercado,2009-12-16,Não se aplica,Fechado,N,N,null,Profissional,null,0,null,0.49,null,36319312.33,2023-02-08,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,13.421.810/0001-63,VINCI SOLUÇÕES DE INVESTIMENTOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,S,Multimercados Invest. no Exterior
FI,11184399000124,FUNDO DE INVESTIMENTO FATOR LIGAS MULTIMERCADO - CRÉDITO PRIVADO,2009-12-18,2009-12-09,133876,2011-11-16,CANCELADA,2011-11-16,2009-12-23,2021-04-01,2022-03-31,Multimercado,2010-03-09,null,Aberto,N,S,S,null,null,null,null,null,null,0,2011-12-05,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184402000100,ARARA AZUL FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2009-11-17,2009-11-17,131938,2014-12-16,CANCELADA,2014-12-16,2009-12-02,2020-11-01,2021-10-31,Multimercado,2009-11-17,DI de um dia,Aberto,S,N,N,null,null,null,null,null,"0,25% a.a.",0,2014-12-22,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184406000198,FM AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2009-12-16,2009-12-16,133655,2015-02-26,CANCELADA,2015-02-26,2009-12-22,2021-01-01,2021-12-31,Ações,2009-12-16,Ibovespa,Aberto,S,N,null,null,null,10,null,null,"0,40, mínimo de R$ 1.500,00 mensais",0,2015-03-04,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184412000145,FUNDO DE INVESTIMENTO MULTIMERCADO MINAS,2009-12-23,2009-12-23,134201,2014-03-31,CANCELADA,2014-03-31,2009-12-29,2021-10-01,2022-09-30,Multimercado,2009-12-23,DI de um dia,Aberto,N,S,null,null,null,null,null,null,"0,154",10855.95,2014-03-28,LAIZA FABIOLA MARTINS DE SANTA ROSA,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,PJ,05.941.244/0001-92,OPUS GESTÃO DE RECURSOS LTDA,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,11184414000134,FRAM CAPITAL GJERTSEN FUNDO DE INVESTIMENTO EM AÇÕES,2009-10-29,2009-10-29,131261,2017-09-26,CANCELADA,2017-09-26,2009-11-19,2020-11-01,2021-10-31,Ações,2009-10-29,Ibovespa,Aberto,N,N,null,null,null,0,null,0,null,0,2017-10-09,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184415000189,FRAM CAPITAL GJERTSEN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2009-10-29,2009-10-29,131270,2017-09-26,CANCELADA,2017-09-26,2009-11-19,2020-11-01,2021-10-31,Ações,2009-10-29,Ibovespa,Aberto,S,N,null,null,null,20,null,2,null,0,2017-10-09,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11184418000112,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO FUNEPP - CRÉDITO PRIVADO,2009-11-17,2009-11-17,131822,2010-01-22,CANCELADA,2010-01-22,null,null,null,Multimercado,2009-11-17,DI de um dia,Aberto,S,S,null,null,null,15,null,null,"0,11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11186636000196,GRADUAL MULHER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2009-10-06,2009-09-25,130125,2011-04-01,CANCELADA,2011-04-01,2009-11-04,null,null,Ações,2009-09-25,IBrX,Aberto,S,N,null,null,null,null,null,0.1,null,0,2011-04-01,LUIZ ANTONIO BULL,33.918.160/0001-73,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",PJ,33.918.160/0001-73,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",53.825.600/0001-55,VENEZIANI AUDITORES INDEPENDENTES,60.701.190/0001-04,ITAU UNIBANCO S.A.,33.918.160/0001-73,"MASSA FALIDA DA GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S. A.",N,null
FI,11188590000144,KBF LION MULTITRADING CRÉDITO PRIVADO FUNDO DE INVESTIMENTO MULTIMERCADO,2009-12-03,2009-12-01,132853,2015-05-05,CANCELADA,2015-05-05,2009-12-07,2021-04-01,2022-03-31,Multimercado,2009-12-01,OUTROS,Fechado,N,N,S,null,null,null,null,null,"1,00",0,2015-05-13,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11188619000198,DAMAR FUNDO DE INVESTIMENTO MULTIMERCADO,2009-11-17,2009-09-23,131865,2015-08-14,CANCELADA,2015-08-14,2012-11-14,2021-04-01,2022-03-31,Multimercado,2009-09-23,null,Fechado,N,N,S,null,null,null,null,null,"0,25",0,2015-08-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11189679000125,BRASIL PLURAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,2009-10-15,2009-09-24,130532,2020-07-27,CANCELADA,2020-07-27,2011-09-02,2021-01-01,2021-12-31,Renda Fixa,2009-09-24,DI de um dia,Aberto,S,N,S,null,null,0,null,0.8,null,0,2020-08-03,CARLOS ALBERTO SARAIVA,02.201.501/0001-61,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,PJ,11.397.672/0002-80,PLURAL GESTÃO DE RECURSOS LTDA,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,42.272.526/0001-70,BNY MELLON BANCO S.A.,02.201.501/0001-61,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,N,null
FI,11191923000194,VINCI MASTER 1 FUNDO DE INVESTIMENTO REFERENCIADO DI,2010-04-28,2010-04-28,140198,2016-04-15,CANCELADA,2016-04-15,2010-06-17,2021-05-01,2022-04-30,Referenciado,2016-04-15,DI de um dia,Aberto,N,N,N,null,null,null,null,null,"0,50",4572817.24,2016-04-15,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,11.077.576/0001-73,VINCI GESTORA DE RECURSOS LTDA,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,11192124000132,RIO BRAVO FUNDAMENTAL INSTITUCIONAL FUNDO DE INVESTIMENTO EM AÇÕES,2010-03-29,2010-03-29,138266,2015-09-29,CANCELADA,2015-09-29,2010-04-06,2021-04-01,2022-03-31,Ações,2010-03-29,Ibovespa,Aberto,N,N,null,null,null,20,null,null,"2%  sobre o valor de seu Patrimônio Líquido, sendo que o valor mínimo mensal será de R$ 500,00.",27514465.17,2015-09-28,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,08.561.710/0001-00,FUNDAMENTAL INVESTIMENTOS LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,11192134000178,PROSPER FUNDO DE INVESTIMENTO RENDA FIXA PETROS CRÉDITO PRIVADO,2010-05-24,2010-05-24,141615,2011-12-16,CANCELADA,2011-12-16,null,null,null,Renda Fixa,2010-05-24,DI de um dia,Aberto,N,S,null,null,null,20,null,null,"0,65",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11192167000118,FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO QUADRA,2010-03-26,2010-03-26,138177,2015-07-31,CANCELADA,2015-07-31,2010-03-31,2021-04-01,2022-03-31,Multimercado,2010-03-26,DI de um dia,Fechado,N,S,N,null,null,null,null,null,"0,16% mínimo mensal R$ 500,00",161646.22,2015-07-30,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,18.966.436/0001-03,CARTESIA INVESTIMENTOS E GESTÃO DE RECURSOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,S,null
FI,11192230000116,AQUABELLA MULTIMERCADO INVESTIMENTO NO EXTERIOR FDO DE INV EM COTAS DE FDS DE INV CRÉDITO PRIVADO,2010-03-29,2010-03-29,138223,2014-10-09,CANCELADA,2014-10-09,2010-03-30,2021-01-01,2021-12-31,Multimercado,2010-03-29,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,5",0,2014-10-16,null,null,null,null,null,null,null,null,null,null,null,null,S,null
FI,11192300000136,VINCI GAS LONG-BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2010-04-09,2010-04-09,138959,2015-01-30,CANCELADA,2015-01-30,2010-04-09,2021-03-01,2022-02-28,Ações,2010-04-09,Índice Geral de Preços-Disponibilidade Interna (IGP-DI),Aberto,S,N,N,null,null,20,null,null,"2% respeitado o valor mínimo mensal de R$ 500,00",83708305.63,2015-01-29,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,11.077.576/0001-73,VINCI GESTORA DE RECURSOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,11195154000100,NATO FUNDO DE INVESTIMENTO EM AÇÕES,2009-12-17,2009-12-17,133760,2017-09-29,CANCELADA,2017-09-29,2010-03-23,2021-07-01,2022-06-30,Ações,2010-03-03,Ibovespa,Aberto,N,N,null,null,null,0,null,0.49,null,115400818.86,2017-09-28,ROBERTA ANCHIETA DA SILVA,62.418.140/0001-31,INTRAG DTVM LTDA.,PJ,23.964.292/0001-88,NAMAN CAPITAL LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,11195158000180,VERDE AM CITI EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-12-17,2009-12-17,133787,2019-03-18,CANCELADA,2019-03-18,2010-05-03,2021-07-01,2022-06-30,Multimercado,2009-12-17,DI de um dia,Aberto,S,N,S,null,null,20,null,null,"2,00",0,2019-03-19,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,19.749.539/0001-76,VERDE ASSET MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,11195165000182,CSHG MAPFRE MULTIMERCADO 20 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PREVIDENCIÁRIO,2009-12-17,2009-12-17,133795,2010-08-17,CANCELADA,2010-08-17,null,null,null,Multimercado,2009-12-17,DI de um dia,Aberto,S,N,S,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195175000118,CSHG MAPFRE MULTIMERCADO 10 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO PREVIDENCIÁRIO,2009-12-17,2009-12-17,133817,2014-04-16,CANCELADA,2014-04-16,2010-11-18,2021-07-01,2022-06-30,Multimercado,2009-12-17,DI de um dia,Aberto,S,N,N,null,null,null,null,null,"1,60%",0,2014-04-24,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195176000162,CSHG SHORT EURO CAPITAL PROTEGIDO FUNDO DE INVESTIMENTO MULTIMERCADO,2009-12-17,2009-12-17,133833,2011-03-31,CANCELADA,2011-03-31,2010-03-09,null,null,Multimercado,2009-12-17,DI de um dia,Aberto,S,N,S,null,null,null,null,null,null,0,2011-03-29,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195189000131,CSHG IBOVESPA CAPITAL PROTEGIDO IV FUNDO DE INVESTIMENTO MULTIMERCADO,2009-12-17,2009-12-17,133850,2011-03-31,CANCELADA,2011-03-31,2010-03-10,null,null,Multimercado,2009-12-17,Ibovespa,Aberto,N,N,S,null,null,null,null,null,null,0,2011-03-29,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195191000100,CSHG EQUITY HEDGE PREMIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-12-17,2009-12-17,133825,2010-12-13,CANCELADA,2010-12-13,null,null,null,Multimercado,2009-12-17,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"mínimo de R$ 40.000,00 aa: - 0,4% aa, PL entre R$ 5.000.000,01  e R$ 30.000.000,00 - 0,3% aa PL entre R$ 30.000.000,00 e R$ 50.000.000,00 0,2% aa PL entre R$ 50.000.000,00 e R$ 100.000.000,00 0,10%aa PL acima R$ 100.000.000,00",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195196000133,TARPON CGI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2010-01-04,2010-01-04,134660,2016-12-01,CANCELADA,2016-12-01,2010-01-04,2021-10-01,2022-09-30,Ações,2010-01-04,Índice Geral de Preços-Mercado (IGP-M),Aberto,S,N,null,null,null,20,null,2,null,0,2016-12-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195199000177,LAPO 10 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,2009-11-06,2009-08-25,131555,2023-08-16,CANCELADA,2023-08-16,2009-12-10,2023-07-01,2024-06-30,Multimercado,2009-08-25,Não se aplica,Fechado,N,N,null,Profissional,null,0,null,0,null,0,2023-08-28,GUSTAVO COTTA PIERSANTI,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,60.451.242/0001-23,BTG PACTUAL WM GESTÃO DE RECURSOS LTDA,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,30.306.294/0001-45,BANCO BTG PACTUAL S/A,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,S,Multimercados Invest. no Exterior
FI,11195204000141,CSHG ALLOCATION SUL AMÉRICA LONG VOL FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-11-06,2009-09-25,131563,2011-03-10,CANCELADA,2011-03-10,2009-12-21,null,null,Multimercado,2009-09-25,DI de um dia,Aberto,S,N,S,null,null,null,null,null,0,0,2011-03-16,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195205000196,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO SALVADOR II MULTIMERCADO - CRÉDITO PRIVADO,2009-11-06,2009-09-25,131571,2012-02-06,CANCELADA,2012-02-06,2010-01-11,2021-07-01,2022-06-30,Multimercado,2009-09-25,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,30% a.a. s/ ativos e fundos de terceiros",0,2012-06-04,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195206000130,RODRIGUES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2009-11-06,2009-09-25,131580,2019-05-21,CANCELADA,2019-05-21,2010-01-05,2021-07-01,2022-06-30,Multimercado,2009-09-25,DI de um dia,Fechado,N,N,S,null,null,null,null,null,"Mínimo de 40.000,00 aaSendo que 0,4% se PL entreR$ 5MM e R$ 30MM 0,3% se PL entre R$ 30MM e R$ 50MM 0,2% se PL entre R$ 50MM e R$ 100MM 0,1% se PL entre R$ 100MM a R$ 110MM0,07% PL acima de R$ 110 MM",0,2019-05-21,ROBERTA ANCHIETA DA SILVA,62.418.140/0001-31,INTRAG DTVM LTDA.,PJ,10.807.094/0001-69,GHT4 WEALTH MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,S,null
FI,11195208000120,CSHG RPM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE,2009-12-09,2009-12-09,133094,2022-06-03,CANCELADA,2022-06-03,2010-02-24,2021-07-01,2022-06-30,Multimercado,2009-12-09,DI de um dia,Aberto,S,N,S,Profissional,null,null,null,null,"Mínimo de 25.000,00 aa-Sendo que 0,4% se PL entre R$ 5MM e R$ 30MM 0,3% se PL entre R$ 30MM e R$ 50MM 0,2% se  PL entre R$ 50MM e R$ 100MM 0,1% se PL acima de R$ 100 MM",0,2022-06-03,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,S,null
FI,11195209000174,VERDE AM EQUITY HEDGE MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2009-12-11,2009-12-10,133345,2016-05-02,CANCELADA,2016-05-02,2009-12-30,2021-07-01,2022-06-30,Multimercado,2009-12-10,DI de um dia,Aberto,N,N,S,null,null,null,null,0,null,0,2016-05-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195210000107,CSHG EQUITY HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2009-12-11,2009-12-10,133353,2016-01-11,CANCELADA,2016-01-11,2010-02-01,2021-07-01,2022-06-30,Multimercado,2009-12-10,DI de um dia,Aberto,S,N,S,null,null,20,null,1,null,0,2016-01-28,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,19.749.539/0001-76,VERDE ASSET MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,11195213000132,EDIOM FUNDO DE INVESTIMENTO MULTIMERCADO,2009-12-17,2009-12-17,133698,2012-01-23,CANCELADA,2012-01-23,2009-12-29,2021-07-01,2022-06-30,Multimercado,2009-12-17,DI de um dia,Aberto,N,N,S,null,null,20,null,null,"2,00",0,2012-02-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,11195215000121,CSHG IPCT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV,2009-12-28,2009-12-28,134333,2019-06-21,CANCELADA,2019-06-21,2010-01-07,2021-07-01,2022-06-30,Multimercado,2009-12-28,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"Mínimo de 20.000,00 aa- Sendo que 0,4% se PL entre R$ 5MM e R$ 10MM 0,3% se PL entre R$ 10MM e R$ 30MM 0,2% se PL entre R$ 30MM e R$ 50MM 0,15% se PL entre R$ 50MM e R$ 100MM 0,1% se PL  acima de R$ 100 MM 0,1% para recursos em fundos CSHG.",0,2019-07-01,null,null,null,null,null,null,null,null,null,null,null,null,N,null
